	 0.0000, 	 0.0500, 	 0.0043791417947478591260, 
	 0.0500, 	 0.1000, 	 0.0165104439321347579162, 
	 0.1000, 	 0.1500, 	 0.0214331235728856400735, 
	 0.1500, 	 0.2000, 	 0.0257313129224841230513, 
	 0.2000, 	 0.2500, 	 0.0319569414423061040620, 
	 0.2500, 	 0.3000, 	 0.0350793928980682317986, 
	 0.3000, 	 0.3500, 	 0.0375079662525498735981, 
	 0.3500, 	 0.4000, 	 0.0394161310310712081906, 
	 0.4000, 	 0.4500, 	 0.0416519604685304661862, 
	 0.4500, 	 0.5000, 	 0.0431939118047092798780, 
	 0.5000, 	 0.5500, 	 0.0439263386893942800460, 
	 0.5500, 	 0.6000, 	 0.0441769057815232304987, 
	 0.6000, 	 0.6500, 	 0.0438492411225853279122, 
	 0.6500, 	 0.7000, 	 0.0434252045051360599515, 
	 0.7000, 	 0.7500, 	 0.0426735032287489796099, 
	 0.7500, 	 0.8000, 	 0.0415555885100193367343, 
	 0.8000, 	 0.8500, 	 0.0400521859572448984954, 
	 0.8500, 	 0.9000, 	 0.0383945882708527433391, 
	 0.9000, 	 0.9500, 	 0.0365056978840336068814, 
	 0.9500, 	 1.0000, 	 0.0344818867552989724579, 
	 1.0000, 	 1.0500, 	 0.0323231548846486180238, 
	 1.0500, 	 1.1000, 	 0.0300295022720826164375, 
	 1.1000, 	 1.1500, 	 0.0277358496595164899512, 
	 1.1500, 	 1.2000, 	 0.0254036482635461406676, 
	 1.2000, 	 1.2500, 	 0.0229943493007667247585, 
	 1.2500, 	 1.3000, 	 0.0206043247296895520870, 
	 1.3000, 	 1.3500, 	 0.0183164544346342168801, 
	 1.3500, 	 1.4000, 	 0.0161056817063877540097, 
	 1.4000, 	 1.4500, 	 0.0140279022808868624600, 
	 1.4500, 	 1.5000, 	 0.0121274472590464591631, 
	 1.5000, 	 1.5500, 	 0.0104004617625261738811, 
	 1.5500, 	 1.6000, 	 0.0088681476221984679303, 
	 1.6000, 	 1.6500, 	 0.0075208676422121858648, 
	 1.6500, 	 1.7000, 	 0.0063316376741843006029, 
	 1.7000, 	 1.7500, 	 0.0053197321098169460946, 
	 1.7500, 	 1.8000, 	 0.0044562393615568034536, 
	 1.8000, 	 1.8500, 	 0.0037238124768718622662, 
	 1.8500, 	 1.9000, 	 0.0031147416990812124872, 
	 1.9000, 	 1.9500, 	 0.0026116800756528844689, 
	 1.9500, 	 2.0000, 	 0.0021934257757143782973, 
	 2.0000, 	 2.0500, 	 0.0018482214203273358063, 
	 2.0500, 	 2.1000, 	 0.0015708629237321848366, 
	 2.1000, 	 2.1500, 	 0.0013353298571308566418, 
	 2.1500, 	 2.2000, 	 0.0011443206353617155994, 
	 2.2000, 	 2.2500, 	 0.0009920529409140471915, 
	 2.2500, 	 2.3000, 	 0.0008631072604260934525, 
	 2.3000, 	 2.3500, 	 0.0007584473134829628795, 
	 2.3500, 	 2.4000, 	 0.0006746037095782330502, 
	 2.4000, 	 2.4500, 	 0.0006071433386204151119, 
	 2.4500, 	 2.5000, 	 0.0005525968101030839319, 
	 2.5000, 	 2.5500, 	 0.0005040253430134511523, 
	 2.5500, 	 2.6000, 	 0.0004643200961068507759, 
	 2.6000, 	 2.6500, 	 0.0004381069233918066580, 
	 2.6500, 	 2.7000, 	 0.0004066896649171668535, 
	 2.7000, 	 2.7500, 	 0.0003845241144595927573, 
	 2.7500, 	 2.8000, 	 0.0003700683206829164006, 
	 2.8000, 	 2.8500, 	 0.0003498302093955724720, 
	 2.8500, 	 2.9000, 	 0.0003326760007805799847, 
	 2.9000, 	 2.9500, 	 0.0003209186218422193791, 
	 2.9500, 	 3.0000, 	 0.0003085830111527859665, 
	 3.0000, 	 3.0500, 	 0.0002995240470527354201, 
	 3.0500, 	 3.1000, 	 0.0002877666681143745435, 
	 3.1000, 	 3.1500, 	 0.0002779367283462320167, 
	 3.1500, 	 3.2000, 	 0.0002721544108355637942, 
	 3.2000, 	 3.2500, 	 0.0002627099589014661191, 
	 3.2500, 	 3.3000, 	 0.0002550002022205720659, 
	 3.3000, 	 3.3500, 	 0.0002438210550332777621, 
	 3.3500, 	 3.4000, 	 0.0002345693470162027027, 
	 3.4000, 	 3.4500, 	 0.0002280160538374447767, 
	 3.4500, 	 3.5000, 	 0.0002197280654054815756, 
	 3.5000, 	 3.5500, 	 0.0002124037965586322114, 
	 3.5500, 	 3.6000, 	 0.0002043085520436952037, 
	 3.6000, 	 3.6500, 	 0.0001954423318606652129, 
	 3.6500, 	 3.7000, 	 0.0001869615995116833806, 
	 3.7000, 	 3.7500, 	 0.0001800228184988769979, 
	 3.7500, 	 3.8000, 	 0.0001734887997118192708, 
	 3.8000, 	 3.8500, 	 0.0001665500186990160594, 
	 3.8500, 	 3.9000, 	 0.0001578572680413064795, 
	 3.9000, 	 3.9500, 	 0.0001516316395214858698, 
	 3.9500, 	 4.0000, 	 0.0001438640596654837389, 
	 4.0000, 	 4.0500, 	 0.0001377348031041729327, 
	 4.0500, 	 4.1000, 	 0.0001312971562756263643, 
	 4.1000, 	 4.1500, 	 0.0001252642716728289665, 
	 4.1500, 	 4.2000, 	 0.0001192121126783248782, 
	 4.2000, 	 4.2500, 	 0.0001129093865916939592, 
	 4.2500, 	 4.3000, 	 0.0001082064350163485596, 
	 4.3000, 	 4.3500, 	 0.0001025397638558914101, 
	 4.3500, 	 4.4000, 	 0.0000966803487784136101, 
	 4.4000, 	 4.4500, 	 0.0000918424764611508535, 
	 4.4500, 	 4.5000, 	 0.0000879105005538948728, 
	 4.5000, 	 4.5500, 	 0.0000825136708772690084, 
	 4.5500, 	 4.6000, 	 0.0000787744388870353587, 
	 4.6000, 	 4.6500, 	 0.0000740329385282868102, 
	 4.6500, 	 4.7000, 	 0.0000700045906625183426, 
	 4.7000, 	 4.7500, 	 0.0000661497123220713024, 
	 4.7500, 	 4.8000, 	 0.0000628923401243935547, 
	 4.8000, 	 4.8500, 	 0.0000581315653739414463, 
	 4.8500, 	 4.9000, 	 0.0000550669370932870190, 
	 4.9000, 	 4.9500, 	 0.0000518288392873105205, 
	 4.9500, 	 5.0000, 	 0.0000487449366149528856, 
	 5.0000, 	 5.0500, 	 0.0000457188571177019528, 
	 5.0500, 	 5.1000, 	 0.0000429240703208778483, 
	 5.1000, 	 5.1500, 	 0.0000405340457498014033, 
	 5.1500, 	 5.2000, 	 0.0000377199845612743352, 
	 5.2000, 	 5.2500, 	 0.0000353492343818994105, 
	 5.2500, 	 5.3000, 	 0.0000333446976448669431, 
	 5.3000, 	 5.3500, 	 0.0000311281425991098858, 
	 5.3500, 	 5.4000, 	 0.0000291621546454824172, 
	 5.4000, 	 5.4500, 	 0.0000270997947333427328, 
	 5.4500, 	 5.5000, 	 0.0000251145323880125005, 
	 5.5000, 	 5.5500, 	 0.0000233991115265135669, 
	 5.5500, 	 5.6000, 	 0.0000217607882318235704, 
	 5.6000, 	 5.6500, 	 0.0000201802881122406385, 
	 5.6500, 	 5.7000, 	 0.0000184436654198688908, 
	 5.7000, 	 5.7500, 	 0.0000170963854398826445, 
	 5.7500, 	 5.8000, 	 0.0000157047743589812651, 
	 5.8000, 	 5.8500, 	 0.0000143189455955905503, 
	 5.8500, 	 5.9000, 	 0.0000130391259865623624, 
	 5.9000, 	 5.9500, 	 0.0000117515966208528193, 
	 5.9500, 	 6.0000, 	 0.0000105854959228675870, 
	 6.0000, 	 6.0500, 	 0.0000095928647502024726, 
	 6.0500, 	 6.1000, 	 0.0000085674671116435591, 
	 6.1000, 	 6.1500, 	 0.0000076461511882768495, 
	 6.1500, 	 6.2000, 	 0.0000067306175824205417, 
	 6.2000, 	 6.2500, 	 0.0000058536327599688381, 
	 6.2500, 	 6.3000, 	 0.0000050017046467300416, 
	 6.3000, 	 6.3500, 	 0.0000042885521537473383, 
	 6.3500, 	 6.4000, 	 0.0000035734722215944749, 
	 6.4000, 	 6.4500, 	 0.0000029624740046335545, 
	 6.4500, 	 6.5000, 	 0.0000023514757876726973, 
	 6.5000, 	 6.5500, 	 0.0000018850355084786048, 
	 6.5500, 	 6.6000, 	 0.0000015114977972892865, 
	 6.6000, 	 6.6500, 	 0.0000011946267977045606, 
	 6.6500, 	 6.7000, 	 0.0000009224723868689779, 
	 6.7000, 	 6.7500, 	 0.0000006426082193525225, 
	 6.7500, 	 6.8000, 	 0.0000003798982604510563, 
	 6.8000, 	 6.8500, 	 0.0000001810058124756910, 
	 6.8500, 	 6.9000, 	 0.0000000527732844807210, 
