	 0.0000, 	 0.0500, 	 0.0073744745894718912241, 
	 0.0500, 	 0.1000, 	 0.0268038390271022816669, 
	 0.1000, 	 0.1500, 	 0.0332688976495831914559, 
	 0.1500, 	 0.2000, 	 0.0390091585840863647183, 
	 0.2000, 	 0.2500, 	 0.0450947240774845561906, 
	 0.2500, 	 0.3000, 	 0.0491631639298125908133, 
	 0.3000, 	 0.3500, 	 0.0504965181671301749367, 
	 0.3500, 	 0.4000, 	 0.0505648953075054988227, 
	 0.4000, 	 0.4500, 	 0.0512828552814456745113, 
	 0.4500, 	 0.5000, 	 0.0507700267286312137416, 
	 0.5000, 	 0.5500, 	 0.0494708610615013158474, 
	 0.5500, 	 0.6000, 	 0.0480691296838083592657, 
	 0.6000, 	 0.6500, 	 0.0459836269023630103692, 
	 0.6500, 	 0.7000, 	 0.0440006898314803385208, 
	 0.7000, 	 0.7500, 	 0.0417442441990968290955, 
	 0.7500, 	 0.8000, 	 0.0393852328561503164939, 
	 0.8000, 	 0.8500, 	 0.0367527129517026956984, 
	 0.8500, 	 0.9000, 	 0.0341201930472552275586, 
	 0.9000, 	 0.9500, 	 0.0313748508611884288633, 
	 0.9500, 	 1.0000, 	 0.0287560063848160060718, 
	 1.0000, 	 1.0500, 	 0.0261816070496874268858, 
	 1.0500, 	 1.1000, 	 0.0236140454285963773129, 
	 1.1000, 	 1.1500, 	 0.0211285363759555443186, 
	 1.1500, 	 1.2000, 	 0.0188208078882905818774, 
	 1.2000, 	 1.2500, 	 0.0166737656805073901356, 
	 1.2500, 	 1.3000, 	 0.0145951006130994563603, 
	 1.3000, 	 1.3500, 	 0.0126019069711605976453, 
	 1.3500, 	 1.4000, 	 0.0107728184661223178042, 
	 1.4000, 	 1.4500, 	 0.0091556990962474455592, 
	 1.4500, 	 1.5000, 	 0.0077334545764420146302, 
	 1.5000, 	 1.5500, 	 0.0064889906216122669042, 
	 1.5500, 	 1.6000, 	 0.0054017940896456161440, 
	 1.6000, 	 1.6500, 	 0.0044821215515983368199, 
	 1.6500, 	 1.7000, 	 0.0037026221513203820372, 
	 1.7000, 	 1.7500, 	 0.0030485948036310106524, 
	 1.7500, 	 1.8000, 	 0.0024906373381688808911, 
	 1.8000, 	 1.8500, 	 0.0020311429548471272508, 
	 1.8500, 	 1.9000, 	 0.0016526754828700505190, 
	 1.9000, 	 1.9500, 	 0.0013460040082870121728, 
	 1.9500, 	 2.0000, 	 0.0010871965319666494591, 
	 2.0000, 	 2.0500, 	 0.0008810394537352337577, 
	 2.0500, 	 2.1000, 	 0.0007063358600764490722, 
	 2.1000, 	 2.1500, 	 0.0005692396936240450575, 
	 2.1500, 	 2.2000, 	 0.0004601781547255083906, 
	 2.2000, 	 2.2500, 	 0.0003695784437282839522, 
	 2.2500, 	 2.3000, 	 0.0003021243947480892742, 
	 2.3000, 	 2.3500, 	 0.0002439696368589322571, 
	 2.3500, 	 2.4000, 	 0.0001951141700608063413, 
	 2.4000, 	 2.4500, 	 0.0001579511942668535593, 
	 2.4500, 	 2.5000, 	 0.0001291644181688673975, 
	 2.5000, 	 2.5500, 	 0.0001035229905281446436, 
	 2.5500, 	 2.6000, 	 0.0000824628312925651096, 
	 2.6000, 	 2.6500, 	 0.0000675908032609451808, 
	 2.6500, 	 2.7000, 	 0.0000560008779673389865, 
	 2.7000, 	 2.7500, 	 0.0000452314783582349281, 
	 2.7500, 	 2.8000, 	 0.0000354877358547602914, 
